Pot,Manip,Area,Scenario,Sowing,Harvesting
1227,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1228,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1229,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1230,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1231,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1232,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1233,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1234,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1235,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1236,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1237,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1238,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1239,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1240,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1241,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1242,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1243,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1244,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1245,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1246,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1247,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1248,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1249,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1250,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1251,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1252,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1253,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1254,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1255,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1256,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1257,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1258,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1259,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1260,ZB12,06_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1261,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1262,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1263,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1264,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1265,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1266,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1267,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1268,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1269,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1270,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1271,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
1272,ZB12,03_p,WD,2012-05-14T12:00:00+01:00,2012-06-22T12:00:00+01:00
